,Unnamed: 0,artist_id,artist_x,song_id,song_name,album_id,album,Like_Count,Lyric,date,year
10,10,80079394,방탄소년단,32563059,달려라 방탄,20059928,Proof,"[1,923]","[논현 100m 우리 자리
학교 끝나면 회사 calling
(예, 예)
아 지금 바로 딱 갈게요
제발 집엔 보내지 마세요
(Oh) 가끔 그날의 꿈 꿔
(Oh) 몸서리치다 눈 떠
I don't wanna go go back again
(Let's go, let's go, let's go)
10년을 wait, wait
We from the bottom
I caught you bae, bae
우린 좀 빠름
We seven mate, mates
잘 봐 we got us
Tell me what you wanna
Tell me what you wanna woah
(If we live fast, let us die young)
혼을 쏙 빼놓지 (make it move, left and right)
그게 누구든지 (make it move, left and right)
두 맨발이 우리 가솔린
이제 가자, are you ready?
(Okay, let's go!)
Run bulletproof, run, yeah you gotta run
Run bulletproof, run, yeah you gotta run
Run bulletproof, run, yeah you gotta run
Run bulletproof, run
내가 맞았어 논현동의 비가 새던 작업실에서
깡소주를 까며 신세타령이나 하며
다짐했던 그 말 성공하면 다들 뒤졌어
방탄의 성공 이유? 나도 몰라 그딴 게 어딨어
우리들이 모두 새빠지게 달린 거지
뭐라 하든 달린 거지
답은 여기 있어 하하하
위로, got them
지조, got them
Good music, got them
Good team? Goddamn!
U said u hot, oh man, u not
뛰는 놈 위에 나는 놈 위에
달리는 방탄 lezzzgo
10년을 wait, wait
We from the bottom
I caught you bae, bae
우린 좀 빠름
We seven mate, mates
잘 봐 we got us
Tell me what you wanna
Tell me what you wanna woah
(If we live fast, let us die young)
혼을 쏙 빼놓지 (make it move, left and right)
그게 누구든지 (make it move, left and right)
두 맨발이 우리 가솔린
이제 가자, are you ready?
(Let's go!)
Run bulletproof, run, yeah you gotta run
Run bulletproof, run, yeah you gotta run
Run bulletproof, run, yeah you gotta run
Run bulletproof, run
무식한 믿음으로
걍 달려, 두 다리로
That's how we do it all
(AY AY)
그렇게 증명했어
일곱 초원이들
백만 불짜리로
(AY AY)
지민이, 뷔, 고생s
남주니, 홉, 고생s
윤기형, 찐, 고생s
정국이, 모두 so thanks
Get ready, get ready, get ready,
get ready, get ready, 앞으로 더
Go get it, go get it, go get it, go get it, go get it,
달리자 run
(If we live fast, let us die young)
혼을 쏙 빼놓지 (make it move, left and right)
그게 누구든지 (make it move, left and right)
두 맨발이 우리 가솔린
이제 가자, are you ready?
Yeah
Run beautiful, run, yeah you gotta run
Run beautiful, run, yeah you gotta run
Run beautiful, run, yeah you gotta run
Run beautiful, run]",2022-06-10,2022
11,11,80079394,방탄소년단,32563040,Born Singer,20059928,Proof,"[1,316]","[I'm a born singer 좀 늦어버린 고백 (I swear)
언제나 멀기만 했었던 신기루가 눈 앞에 있어

I'm a born singer 어쩌면 이른 고백
그래도 너무 행복해 I'm good, yeah

난생 처음 방탄이란 이름으로 선 무대
삼년 전 첫 무대의 마음을 다시 검문해
여전히 대구 촌놈 랩퍼와 다를게 없었지 but
아마추어란 단어 위에 프로란 단어를 덧썼지
그토록 원하던 무대, 랩을 하며 춤출 때
아직 살아있음을 느껴 피곤하고 고된 출퇴근
따위는 견딜만 해 내 사람들이 지켜보니까
몸이 아파도 버틸만 해 함성들이 밀려오니까
데뷔 전후의 차이점 아이돌과 랩퍼 사이 경계에
살아도 여전히 내 공책엔 라임이 차있어
대기실과 무대 사이에선 펜을 들고 가사를 써
이런 내가 니들 눈에는 뭐가 달라졌어?
Damn, shit 난 여전해
내가 변했다고? 가서 전해
변함없이 본질을 지켜 I'm still rapperman
3년 전과 다름없이 랩하고 노래해 (I'm out)

I'm a born singer 좀 늦어버린 고백 (I swear)
언제나 멀기만 했었던 신기루가 눈 앞에 있어

I'm a born singer 어쩌면 이른 고백
그래도 너무 행복해 I'm good, yeah

솔직히 두려웠었어
큰 소린 쳐놨는데 날 증명한다는게
펜과 책만 알던 내가 이제 세상을 놀래킨다는게
I dunno, 세상의 기대치와 너무 비대칭할까봐
두려웠어 나를 믿어줬던 모든 사람들을 배신
하게 될까봐 무거운 어깨를 펴고 첫 무대에 올라
찰나의 짧은 정적, 숨을 골라
내가 지켜봤던 사람들이 이젠 날 지켜보고 있네
항상 올려봤던 TV 속 그들이 지금은 내 밑에
주마등처럼 스칠 틈도 없이
한 번뿐인 연극은 시작돼버렸지
3분 만에 증발한 내 3년의 피땀
피 터지는 마이크와의 기 싸움
몇십초일 뿐이었지만 똑똑히 쏟아내 
I'm xxxxxxx real
얌마 니 꿈은 뭐야 나는 랩스타가 되는 거야 
can't you feel
그리고 내려온 순간 그 함성
Yeah I could read your mind, 
I could read your mind
물음표 대신 미소만
말없이 멤버들은 그저 내 어깨를 두드려줬어
꼭 엊그제 같은데 스무 밤이 흘러버렸어
And let the haters hate on me
걔네가 늘상 해온 일
니네가 키보드 놀릴 동안 난 내 꿈들을 채웠지
선글라스, hairstyle, 왜 욕하는지 알아
어쨌든 스무살에 너보다 잘 나가는 나야
하하

I'm a born singer 좀 늦어버린 고백 (I swear)
언제나 멀기만 했었던 신기루가 눈 앞에 있어

I'm a born singer 어쩌면 이른 고백
그래도 너무 행복해 I'm good, yeah

우리가 뛰었던 날, 우리 같이 겪었던 날
3년이란 시간, 모두 하나가 됐던 마음
그렇게 흘린 피땀이 날 적시네
무대가 끝난 뒤 눈물이 번지네
매 순간마다 자신에게 다짐해 초심을 잃지 않게
항상 나답게, 처음의 나에게 부끄럽지 않게
So we go we go we go
더 위로 위로 위로

I'm a born singer 좀 늦어버린 고백 (I swear)
언제나 멀기만 했었던 신기루가 눈 앞에 있어

I'm a born singer 어쩌면 이른 고백
그래도 너무 행복해 I'm good, yeah]",2022-06-10,2022
12,12,80079394,방탄소년단,32563087,For Youth,20059928,Proof,"[1,056]","[If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It's so true)
눈을 떠보니 10년 전
논현동을 서성이던
너무 쉽게 울었고
너무 쉽게 웃던 때
많은 계절 뒤에
겨우 뒤돌아봤을 때
You always here with us together
And every second was forever oh
측정할 수 없는 마음
미끄러지던 내 삶
베개에 머리가 닿으면
깨지 않길 바랬던 밤 (wake up)
이젠 네가 있는 여기
This a new home to me
언제든 돌아올 테니까
Baby don't you worry
우리가 걷는 이 길이
모두 다 길이 될 테니
If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It's so true)
You're my best friend
For the rest of my life
하나 둘 셋
우리의 합
잊지 못해
모든 순간
Oh 나의 봄날을
책임져준 flower, 덕분에 나다웠어
날 위로해 준 너의 그 무수한 말
그게 날 만든 거야
그래 넌 나의 젊음
또 나의 청춘
고마운 벗
내 자랑, 내 천국, 또 love
사방이 깜깜했지
그 사이 한줄기 빛
정말 그대여서 다행이야 참
함께임에 우린 빛나잖아
달리고
또 넘어지고
일으켜주고
쓰러지기도 oh
그 손 내밀어 주겠니
몇 번이든 일어날 테니
힘들면 잠시 쉬어도 돼
널 기다리며 언제나 이곳에
Daydreamin' bout us facin'
Really don't wanna say it but
If I never met you
Oh 난 어떤 모습일까 baby
Every time I miss you
습관이 돼버린 그 말
(It's so true)
You're my best friend
For the rest of my life
I wish I could turn back time
모든 게 쉽던 그때
더 많이 해줄 걸 그 말
I'll be with you
For the rest of my life
Rest of my life]",2022-06-10,2022
13,13,80079394,정국,96469130,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack] (feat. FIFA Sound),454282,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"[3,240]","[الأ هو لا دان
الأ هو لا دان
(Oh RedOne)
الأ هو لا دان
الأ هو لا دان
Look who we are we are the dreamers
We make it happen 'cause we believe it
Look who we are we are the dreamers
We make it happen 'cause we can see it
Here's to the ones that keep the passion
Respect oh yeah
Here's to the ones that can imagine
Respect oh yeah
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان
Gather 'round now look at me (هاييا هاييا)
Respect the love the only way (هاييا هاييا)
If you wanna come come with me (هاييا هاييا)
The door is open now every day (هاييا هاييا)
This one plus two rendezvous all invited
This what we do how we do
Look who we are we are the dreamers
We make it happen 'cause we believe it
Look who we are we are the dreamers
We make it happen 'cause we can see it
Here's to the ones that keep the passion
Respect oh yeah
Here's to the ones that can imagine
Respect oh yeah
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان
Look who we are we are the dreamers
We make it happen 'cause we believe it
Look who we are we are the dreamers
We make it happen 'cause we can see it
Here's to the ones that keep the passion
Respect oh yeah
Here's to the ones that can imagine
Respect oh yeah
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان
الأ هو لا دان]",2022-11-20,2022
14,14,80079394,방탄소년단,5863181,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),728593,MAP OF THE SOUL : 7,"[1,397]","[모든 게 궁금해 How's your day
Oh tell me
뭐가 널 행복하게 하는지
Oh text me
Your every picture
내 머리맡에 두고 싶어 Oh bae
Come be my teacher
네 모든 걸 다 가르쳐줘
Your 1 your 2
Listen my my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin' me a boy with luv
Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어
I want something stronger
Than a moment than a moment love
I have waited longer
For a boy with
For a boy with luv
널 알게 된 이후 Ya 내 삶은 온통 너 Ya
사소한 게 사소하지 않게
만들어버린 너라는 별
하나부터 열까지 모든 게 특별하지
너의 관심사 걸음걸이 말투와
사소한 작은 습관들까지
다 말하지 너무 작던 내가
영웅이 된 거라고 (Oh nah)
난 말하지 운명 따윈
처음부터 내 게 아니었다고 (Oh nah)
세계의 평화 (No way)
거대한 질서 (No way)
그저 널 지킬 거야 난
(Boy with luv)
Listen my my baby 나는
저 하늘을 높이 날고 있어
(그때 니가 내게 줬던 두 날개로)
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin' me a boy with luv
Oh my my my oh my my my
You got me high so fast
네 전부를 함께하고 싶어
Oh my my my oh my my my
You got me fly so fast
이제 조금은 나 알겠어
Love is nothing stronger
Than a boy with luv
Love is nothing stronger
Than a boy with luv
툭 까놓고 말할게
나도 모르게 힘이 들어가기도 했어
높아버린 Sky 커져버린 Hall
때론 도망치게 해달라며 기도했어
But 너의 상처는 나의 상처
깨달았을 때 나 다짐했던 걸
니가 준 이카루스의 날개로
태양이 아닌 너에게로
Let me fly
Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어
I want something stronger
Than a moment than a moment love
Love is nothing stronger
Than a boy with luv]",2020-02-21,2020
15,15,80079394,방탄소년단,5863189,ON,728593,MAP OF THE SOUL : 7,"[9,899]","[I can't understand what people are sayin'
어느 장단에 맞춰야 될지
한 발자국 떼면 한 발자국 커지는 Shadow
잠에서 눈을 뜬 여긴 또 어디
어쩜 서울 또 New York or Paris
일어나니 휘청이는 몸
Look at my feet look down
날 닮은 그림자
흔들리는 건 이놈인가
아니면 내 작은 발끝인가
두렵잖을 리 없잖아
다 괜찮을 리 없잖아
그래도 I know
서툴게 I flow
저 까만 바람과 함께 날아
Hey na na na
미치지 않으려면 미쳐야 해
Hey na na na
나를 다 던져 이 두 쪽 세상에
Hey na na na
Can't hold me down
Cuz you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
가져와 Bring the pain oh yeah
Bring the pain
모두 내 피와 살이 되겠지
Bring the pain
No fear 방법을 알겠으니
작은 것에 Breathe
그건 어둠 속 내 산소와 빛
내가 나이게 하는 것들의 힘
넘어져도 다시 일어나 Scream
넘어져도 다시 일어나 Scream
언제나 우린 그랬으니
설령 내 무릎이 땅에 닿을지언정
파묻히지 않는 이상
그저 그런 해프닝쯤 될 거란 걸
Win no matter what
Win no matter what
Win no matter what
네가 뭐라던 누가 뭐라던
I don't give a uhh
I don't give a uhh
I don't give a uhh
Hey na na na
미치지 않으려면 미쳐야 해
Hey na na na
나를 다 던져 이 두 쪽 세상에
Hey na na na
Can't hold me down
Cuz you know I'm a fighter
제 발로 들어온 아름다운 감옥
Find me and I'm gonna live with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
가져와 Bring the pain oh yeah
나의 고통이 있는 곳에
내가 숨 쉬게 하소서
My everythin'
My blood and tears
Got no fears
I'm singin' ohhhhh
Oh I'm takin' over
You should know yeah
Can't hold me down
Cuz you know I'm a fighter
깜깜한 심연 속 기꺼이 잠겨
Find me and I'm gonna bleed with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
Rain be pourin'
Sky keep fallin'
Everyday oh na na na
(Eh oh)
Find me and I'm gonna bleed with ya
(Eh oh)
가져와 Bring the pain oh yeah
(Eh oh)
올라타봐 Bring the pain oh yeah
All that I know
Is just goin' on &amp; On &amp; On &amp; On
(Eh oh)
가져와 Bring the pain oh yeah]",2020-02-21,2020
16,16,80079394,방탄소년단,31811487,Black Swan,728593,MAP OF THE SOUL : 7,"[6,928]","[Do your thang
Do your thang with me now
Do your thang
Do your thang with me now
What's my thang
What's my thang tell me now
Tell me now
Yeah yeah yeah yeah
Ayy
심장이 뛰지 않는대
더는 음악을 들을 때
Tryna pull up
시간이 멈춘 듯해
Oh that would be my first death
I been always afraid of
이게 나를 더 못 울린다면
내 가슴을 더 떨리게 못 한다면
어쩜 이렇게 한 번 죽겠지 아마
But what if that moment's right now
Right now
귓가엔 느린 심장 소리만 Bump bump bump
벗어날래도 그 입속으로 Jump jump jump
어떤 노래도 와닿지 못해
소리 없는 소릴 질러
모든 빛이 침묵하는 바다 Yeah yeah yeah
길 잃은 내 발목을 또 잡아 Yeah yeah yeah
어떤 소리도 들리지 않아 Yeah yeah yeah
Killin' me now
Killin' me now
Do you hear me yeah
홀린 듯 천천히 가라앉아 Nah nah nah
몸부림쳐봐도 사방이 바닥 Nah nah
모든 순간들이 영원이 돼 Yeah yeah yeah
Film it now
Film it now
Do you hear me yeah
Do your thang
Do your thang with me now
Do your thang
Do your thang with me now
What's my thang
What's my thang tell me now
Tell me now
Yeah yeah yeah yeah
Deeper
Yeah I think I'm goin' deeper
자꾸 초점을 잃어
이젠 놓아줘 싫어
차라리 내 발로 갈게
내가 뛰어들어갈게
가장 깊은 곳에서
나는 날 봤어
천천히 난 눈을 떠
여긴 나의 작업실 내 스튜디오
거센 파도
깜깜하게 나를 스쳐도
절대 끌려가지 않을 거야 다시 또
Inside
I saw myself myself
귓가엔 빠른 심장 소리만 Bump bump bump
두 눈을 뜨고 나의 숲으로 Jump jump jump
그 무엇도 날 삼킬 수 없어
힘껏 나는 소리 질러
모든 빛이 침묵하는 바다 Yeah yeah yeah
길 잃은 내 발목을 또 잡아 Yeah yeah yeah
어떤 소리도 들리지 않아 Yeah yeah yeah
Killin' me now
Killin' me now
Do you hear me yeah
홀린 듯 천천히 가라앉아 Nah nah nah
몸부림쳐봐도 사방이 바닥 Nah nah
모든 순간들이 영원이 돼 Yeah yeah yeah
Film it now
Film it now
Do you hear me yeah
Do your thang
Do your thang with me now
Do your thang
Do your thang with me now
What's my thang
What's my thang tell me now
Tell me now
Yeah yeah yeah yeah]",2020-02-21,2020
17,17,80079394,방탄소년단,5863193,친구,728593,MAP OF THE SOUL : 7,"[6,344]","[유난히도 반짝였던 서울
처음 보는 또 다른 세상
땀에 잔뜩 밴 채 만난 넌
뭔가 이상했었던 아이
난 달에서 넌 별에서
우리 대화는 숙제 같았지
하루는 베프 하루는 웬수
I just wanna understand
Hello my alien
우린 서로의 Mystery
그래서 더 특별한 걸까
언젠가 이 함성 멎을 때 Stay hey
내 옆에 함께 있어줘
영원히 계속 이곳에 Stay hey
네 작은 새끼손가락처럼
일곱 번의 여름과 추운 겨울보다
오래
수많은 약속과 추억들보다
오래
우리 교복 차림이 기억나
우리 추억 한 편 한 편 영화
만두 사건은 코미디 영화 Yeah yeah
하교 버스를 채운 속 얘기들
이젠 함께 Drive를 나가
한결같애 그때의 우리들
Hey 지민 오늘
내 방의 드림캐쳐
7년간의 History
그래서 더 특별한 걸까
언젠가 이 함성 멎을 때 Stay hey
내 옆에 함께 있어줘
영원히 계속 이곳에 Stay hey
네 작은 새끼손가락처럼
일곱 번의 여름과 추운 겨울보다
오래
수많은 약속과 추억들보다
오래
네 새끼손가락
처럼 우린 여전해
네 모든 걸 알아
서로 믿어야만 돼
잊지 마
고맙단 그 뻔한 말 보단
너와 나
내일은 정말 싸우지 않기로 해
언젠가 이 함성 멎을 때 Stay hey
You are my soulmate
영원히 계속 이곳에 Stay hey
You are my soulmate
일곱 번의 여름과 추운 겨울보다
오래
수많은 약속과 추억들보다
오래
언젠가 이 함성 멎을 때 Stay hey
You are my soulmate
영원히 계속 이곳에 Stay hey
You are my soulmate
일곱 번의 여름과 추운 겨울보다
오래
수많은 약속과 추억들보다
오래 ]",2020-02-21,2020
18,18,80079394,방탄소년단,5863191,00:00 (Zero O’Clock),728593,MAP OF THE SOUL : 7,"[6,218]","[그런 날 있잖아
이유 없이 슬픈 날
몸은 무겁고
나 빼곤 모두 다
바쁘고 치열해 보이는 날
발걸음이 떨어지질 않아
벌써 늦은 것 같은데 말야
온 세상이 얄밉네
Yeah 곳곳에 덜컥거리는 과속방지턱
맘은 구겨지고 말은 자꾸 없어져
도대체 왜 나 열심히 뛰었는데
오 내게 왜
집에 와
침대에 누워
생각해봐
내 잘못이었을까
어지러운 밤
문득 시곌 봐
곧 12시
뭔가 달라질까
그런 건 아닐 거야
그래도 이 하루가
끝나잖아
초침과
분침이 겹칠 때
세상은 아주 잠깐 숨을 참아
Zero O'Clock
And you gonna be happy
And you gonna be happy
막 내려앉은 저 눈처럼
숨을 쉬자 처음처럼
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O'Clock
조금씩 박자가 미끄러져
쉬운 표정이 안 지어져
익숙한 가사 자꾸 잊어
내 맘 같은 게 뭐 하나 없어
그래 다 지나간 일들이야
혼잣말해도 참 쉽지 않아
Is it my fault?
Is it my wrong?
답이 없는
나의 메아리만
집에 와
침대에 누워
생각해봐
내 잘못이었을까
어지러운 밤
문득 시곌 봐
곧 12시
뭔가 달라질까
그런 건 아닐 거야
그래도 이 하루가
끝나잖아
초침과
분침이 겹칠 때
세상은 아주 잠깐 숨을 참아
Zero O'Clock
And you gonna be happy
And you gonna be happy
막 내려앉은 저 눈처럼
숨을 쉬자 처음처럼
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O'Clock
두 손 모아
기도하네
내일은 좀
더 웃기를
For me
좀 낫기를
For me
이 노래가
끝이 나면
새 노래가
시작되리
좀 더 행복하기를 Yeah
And you gonna be happy
And you gonna be happy
아주 잠깐 숨을 참고
오늘도 나를 토닥여
And you gonna be happy
And you gonna be happy
Turn this all around
모든 게 새로운
Zero O'Clock]",2020-02-21,2020
19,19,80079394,방탄소년단,5863186,Filter,728593,MAP OF THE SOUL : 7,"[7,571]","[너의 따분한 그 표정 지루한 발끝
Please look at me now
핸드폰은 내려놔 고개 돌릴 생각도 마
Let me know your type
날 골라 쓰면 돼 Yeah
Oh 너의 눈을 나의 손으로 포개
Oh 다가가 비밀에
널 데려갈게 완전히 새로운 세상에
Yeah 네 감은 눈을 떠봐 이제 Go
팔레트 속 색을 섞어 Pick your filter
어떤 나를 원해
너의 세상을 변화시킬 I'm your filter
네 맘에 씌워줘
(OK) 어때 조금 느낌이 와? 아직 모자라?
(Yes) girl you have your chance
I can be your Genie
How 'bout Aladdin?
뭐든 돼 줄게
날 골라 쓰면 돼 Yeah
Oh 네 꿈처럼 널 감싸 안을 거야
Oh 은밀한 Spec이야
난 너를 위해 매일 새로울 거야
늘 똑같은 건 재미없잖아
팔레트 속 색을 섞어 Pick your filter
어떤 나를 원해
너의 세상을 변화시킬 I'm your filter
네 맘에 씌워줘
불현듯 아이로 변한 날 봐
볼수록 귀여워 미치도록
취향도 기준도 뛰어넘어
넌 오직 나만을 원하게 돼
Yeah 날 만든 사람 바로 너니까
난 여태 네가 본 적 없는 Brand new filter
내게 널 맡겨봐
더 짜릿한 걸 볼 수 있게 Pick your filter
나만을 담아봐
Na na na na na na na na na
Pick your filter 나만을 담아봐
Na na na na na na na na na
I'm your filter 내게 널 맡겨봐
새로운 우리가 될 거야
Ay 날 네 맘에 씌워줘]",2020-02-21,2020
20,20,80079394,방탄소년단,5863194,Moon,728593,MAP OF THE SOUL : 7,"[5,295]","[달과 지구는 언제부터
이렇게 함께했던 건지
존재로도 빛나는 너
그 곁을 나 지켜도 될지
너는 나의 지구
네게 난 Just a moon
네 맘을 밝혀주는 너의 작은 별
너는 나의 지구
And all I see is you
이렇게 그저 널 바라볼 뿐인 걸
모두들 내가 아름답다 하지만
내 바다는 온통 까만 걸
꽃들이 피고 하늘이 새파란 별
정말 아름다운 건 너야
문득 생각해 너도 날 지금 보고 있을까
내 아픈 상처까지 네게 다 들키진 않을까
네 주위를 맴돌게
네 곁에 있어 줄게
네 빛이 되어 줄게
All for you
난 이름조차 없었어
내가 널 만나기 전까진
넌 내게 사랑을 줬고
이제는 내 이유가 됐어
너는 나의 지구
네게 난 Just a moon
네 맘을 밝혀주는 너의 작은 별
너는 나의 지구
And all I see is you
이렇게 그저 널 바라볼 뿐인 걸
In the crescent moon night
두 눈을 감아도 넌 파랗게 내게 밀려와
In the full moon night
두 눈을 뜨고서 널 담아도 괜찮은 걸까
문득 생각해 너도 날 지금 보고 있을까
내 아픈 상처까지 네게 다 들키진 않을까
네 주위를 맴돌게
네 곁에 있어 줄게
네 빛이 되어 줄게
All for you
환한 낮에도
까만 밤에도
내 곁을 지켜주는 너
슬플 때에도
아플 때에도
그저 날 비추는 너
어떤 말보다
고맙단 말보다
난 너의 곁에 있을게
캄캄한 밤에
훨씬 더 환하게
너의 곁을 지킬게
문득 생각해 너는 널 정말 알고 있을까
네 존재가 얼마나 예쁜지 너 알고 있을까
네 주위를 맴돌게
네 곁에 있어 줄게
네 빛이 되어 줄게
All for you]",2020-02-21,2020
